Date,Product,Region,Sales,Customer_Age,Customer_Gender,Customer_Satisfaction
2028-06-22,Widget D,North,853,63,Male,3.9909737037104427
2028-06-23,Widget C,North,245,49,Female,2.7644646563933346
2028-06-24,Widget B,North,487,44,Female,3.9344873171517873
2028-06-25,Widget A,East,884,45,Female,3.5001071512413158
2028-06-26,Widget A,East,348,35,Male,4.416065334675146
2028-06-27,Widget B,South,625,56,Female,4.209839261349481
2028-06-28,Widget D,West,561,66,Female,1.1654975298690395
2028-06-29,Widget D,North,112,46,Female,2.515548361330421
2028-06-30,Widget D,North,483,35,Female,1.1388646087355783
2028-07-01,Widget D,West,655,61,Female,1.4082996990643917
2028-07-02,Widget B,West,986,25,Male,3.4056428880144454
2028-07-03,Widget D,South,498,48,Female,4.495287284649013
2028-07-04,Widget C,West,118,51,Male,1.479299034837069
2028-07-05,Widget D,North,674,24,Female,2.804357149867326
2028-07-06,Widget A,North,590,53,Female,4.643515619225775
2028-07-07,Widget D,North,850,35,Female,4.257203934686351
2028-07-08,Widget B,North,518,55,Male,3.0786715858637197
2028-07-09,Widget A,North,436,26,Male,4.0862857573153235
2028-07-10,Widget B,South,518,26,Male,3.090775096178148
2028-07-11,Widget B,North,711,63,Female,1.632369349131395
2028-07-12,Widget A,South,774,25,Female,1.4989444528867164
2028-07-13,Widget B,North,221,68,Male,1.753472928268279
2028-07-14,Widget B,East,531,52,Male,2.403688379862718
2028-07-15,Widget D,East,143,35,Female,4.722117070696075
2028-07-16,Widget C,East,971,22,Male,4.198713654614405
2028-07-17,Widget B,East,416,31,Female,2.73120624490527
2028-07-18,Widget B,South,480,45,Male,2.972306839150296
2028-07-19,Widget B,South,244,47,Male,2.0624378306656594
2028-07-20,Widget D,West,426,21,Male,3.8174118258885206
2028-07-21,Widget C,North,462,56,Female,4.211062685848152
2028-07-22,Widget A,East,149,37,Female,1.9556187826703062
2028-07-23,Widget D,South,164,42,Male,1.1672864951458615
2028-07-24,Widget D,North,454,45,Female,3.4955557726518816
2028-07-25,Widget C,North,899,29,Female,3.2500484765412665
2028-07-26,Widget C,South,263,19,Female,2.6085246201155057
2028-07-27,Widget D,East,240,60,Female,3.5755757670928405
2028-07-28,Widget A,West,925,31,Male,3.2024531919405743
2028-07-29,Widget D,North,227,39,Female,2.002326306376771
2028-07-30,Widget C,West,497,48,Female,2.5909159024908894
2028-07-31,Widget A,East,979,40,Male,2.7124542789889667
2028-08-01,Widget C,East,562,65,Female,4.520991977902255
2028-08-02,Widget A,West,850,37,Female,4.843616616515838
2028-08-03,Widget B,East,935,55,Female,4.572005449585989
2028-08-04,Widget C,North,907,21,Male,3.8767120962079185
2028-08-05,Widget C,West,286,32,Male,3.3399709344232873
2028-08-06,Widget D,East,819,41,Female,3.75704654186382
2028-08-07,Widget C,West,831,42,Female,4.756436882930756
2028-08-08,Widget C,North,289,18,Male,1.999994940895327
2028-08-09,Widget B,East,487,24,Male,3.1404820306936196
2028-08-10,Widget C,North,528,48,Male,3.7584320760016316
2028-08-11,Widget B,East,957,29,Female,3.7169880052970985
2028-08-12,Widget B,South,383,59,Female,2.0091158383073457
2028-08-13,Widget B,East,963,22,Male,3.3469261095590075
2028-08-14,Widget B,West,336,61,Female,4.183652569680626
2028-08-15,Widget A,East,293,67,Female,2.9003159202009754
2028-08-16,Widget D,North,386,59,Female,4.17319230679494
2028-08-17,Widget A,North,870,55,Female,2.439530391018219
2028-08-18,Widget C,East,857,29,Female,4.755040508655036
2028-08-19,Widget A,West,235,56,Female,3.135713761996404
2028-08-20,Widget A,South,891,35,Female,3.3837918031704572
2028-08-21,Widget C,West,882,19,Male,1.1254462752183536
2028-08-22,Widget C,South,270,27,Male,1.681076548514377
2028-08-23,Widget C,North,258,32,Male,3.531735521884179
2028-08-24,Widget A,West,300,47,Male,2.679481487129085
2028-08-25,Widget A,South,586,61,Male,3.032655161832699
2028-08-26,Widget C,East,656,34,Male,1.2518856349348018
2028-08-27,Widget D,North,875,21,Male,4.336540953641537
2028-08-28,Widget D,East,682,24,Male,4.1380224091848685
2028-08-29,Widget B,North,603,58,Male,1.7414159028873981
2028-08-30,Widget C,West,975,48,Female,3.5373174290295175
2028-08-31,Widget B,West,470,68,Female,4.273260846617086
2028-09-01,Widget D,North,202,56,Male,3.5634165456624
2028-09-02,Widget B,North,224,51,Female,2.2415923811833793
2028-09-03,Widget C,North,412,23,Female,3.6244446019126686
2028-09-04,Widget C,West,897,67,Male,1.841846990732849
2028-09-05,Widget C,South,557,55,Male,2.2730199891176834
2028-09-06,Widget A,East,329,62,Male,1.9602786124287146
2028-09-07,Widget B,East,757,68,Female,3.227700409560826
2028-09-08,Widget D,West,981,51,Female,1.4329065870621944
2028-09-09,Widget D,East,296,61,Male,4.733241521393355
2028-09-10,Widget D,North,984,32,Female,2.334049414651467
2028-09-11,Widget A,South,832,31,Female,1.8758805084232053
2028-09-12,Widget A,East,522,23,Female,2.986199254407325
2028-09-13,Widget C,South,671,67,Male,2.107991273818864
2028-09-14,Widget D,North,709,54,Female,3.1396163455305772
2028-09-15,Widget A,East,270,67,Female,2.394036599128342
2028-09-16,Widget C,West,481,49,Female,1.5282672430761632
2028-09-17,Widget D,South,272,20,Female,2.063580968109048
2028-09-18,Widget B,North,762,20,Female,2.753759379846101
2028-09-19,Widget C,South,552,39,Female,1.1211729059185025
2028-09-20,Widget A,East,449,39,Female,4.082570108059048
2028-09-21,Widget A,East,733,27,Male,3.487298258361663
2028-09-22,Widget C,West,593,68,Male,3.405438429113417
2028-09-23,Widget C,North,719,20,Female,3.184199727531064
2028-09-24,Widget A,North,103,29,Male,3.361252689300274
2028-09-25,Widget B,West,192,46,Female,4.738607810828882
2028-09-26,Widget D,West,105,65,Female,1.0342768432429628
2028-09-27,Widget B,North,387,34,Female,1.191198838630997
2028-09-28,Widget C,South,717,24,Male,1.7659736397232093
2028-09-29,Widget B,South,245,30,Female,1.6692055199726004
2028-09-30,Widget A,West,882,19,Female,1.7247778378767307
2028-10-01,Widget C,South,523,21,Male,3.6877755433946007
2028-10-02,Widget D,North,989,27,Male,2.8379332042006613
2028-10-03,Widget A,East,707,56,Female,4.967115513338772
2028-10-04,Widget A,East,556,41,Male,1.9075436592117794
2028-10-05,Widget D,South,840,34,Male,2.2433204041099786
2028-10-06,Widget D,West,301,69,Female,4.936962867206596
2028-10-07,Widget B,West,311,23,Female,4.327032563208988
2028-10-08,Widget C,West,105,36,Female,2.879196882714131
2028-10-09,Widget D,West,723,22,Male,3.218387542183959
2028-10-10,Widget D,West,475,49,Male,4.372711682611362
2028-10-11,Widget C,South,990,27,Male,2.923920984185312
2028-10-12,Widget D,East,546,26,Female,1.8240948943283373
2028-10-13,Widget D,East,934,44,Male,4.313778154217542
2028-10-14,Widget B,South,205,30,Male,3.1510899651025737
2028-10-15,Widget A,West,750,36,Female,1.6121703886552852
2028-10-16,Widget A,South,910,38,Female,3.0223433247375904
2028-10-17,Widget A,East,500,41,Female,2.652813522387435
2028-10-18,Widget A,North,195,55,Male,4.507370127527032
2028-10-19,Widget D,South,487,21,Female,1.5042217254428136
2028-10-20,Widget C,West,551,41,Male,4.500839217792102
2028-10-21,Widget C,East,948,52,Male,3.0488440672411388
2028-10-22,Widget B,East,908,20,Female,2.6174577199245905
2028-10-23,Widget B,East,515,21,Female,1.6478687376117613
2028-10-24,Widget D,East,825,54,Female,3.8032718505547174
2028-10-25,Widget C,West,603,57,Female,4.707226836440162
2028-10-26,Widget C,North,553,65,Female,2.5015094155972792
2028-10-27,Widget A,East,390,52,Male,1.9663400026833338
2028-10-28,Widget D,South,633,48,Male,3.219467667996628
2028-10-29,Widget D,North,292,61,Male,4.184743793735481
2028-10-30,Widget A,East,249,42,Female,1.0150707782021322
2028-10-31,Widget D,North,979,57,Male,3.525509745581717
2028-11-01,Widget D,South,858,30,Female,3.3860640027945235
2028-11-02,Widget B,East,878,21,Female,2.27260874321664
2028-11-03,Widget C,South,862,63,Male,2.8056920144198814
2028-11-04,Widget D,West,614,31,Male,1.9878528966472837
